Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
1497,Gabriel Magalhães,br BRA,DF,Troyes,fr Ligue 1,19,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1498,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,7.1,7,0.98,4,2,0,0,1,0,1,0.14,0,1,0,0,0,0,Matches
1499,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,96,3.47,73,15,1,0,3,4,2,0.07,2,0,0,0,0,0,Matches
1500,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38.0,49,1.29,34,1,7,3,3,1,6,0.16,6,0,0,0,0,0,Matches
1501,Hicham Mahou,fr FRA,"MF,FW",Nice,fr Ligue 1,18,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1502,Riyad Mahrez,dz ALG,"MF,FW",Leicester City,eng Premier League,26,1991,32.8,143,4.36,84,29,19,8,3,0,23,0.70,12,5,4,2,0,0,Matches
1503,Thiago Maia,br BRA,"MF,DF",Lille,fr Ligue 1,20,1997,27.4,50,1.83,44,0,1,2,0,3,3,0.11,3,0,0,0,0,0,Matches
1504,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,23,1.69,21,0,0,1,1,0,3,0.22,2,0,0,1,0,0,Matches
1505,Sebastian Maier,de GER,MF,Hannover 96,de Bundesliga,23,1993,2.9,4,1.36,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1506,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,2,0.38,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1507,Habib Maïga,ci CIV,"MF,DF",Saint-Étienne,fr Ligue 1,21,1996,7.9,17,2.16,15,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1508,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,33.7,5,0.15,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1509,Linton Maina,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,5,13.64,3,0,2,0,0,0,2,5.45,1,0,1,0,0,0,Matches
1510,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,eng Premier League,19,1997,10.2,18,1.77,14,0,4,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1511,Jean-Victor Makengo,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1998,2.7,1,0.37,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1512,Nemanja Maksimović,rs SRB,MF,Valencia,es La Liga,22,1995,6.2,13,2.10,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1513,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1514,Malcom,br BRA,FW,Bordeaux,fr Ligue 1,20,1997,31.7,182,5.74,118,29,12,11,12,0,22,0.69,13,3,2,3,1,0,Matches
1515,Kévin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,53,2.63,41,0,5,2,4,1,7,0.35,6,0,0,0,1,0,Matches
1516,Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,de Bundesliga,25,1992,24.9,88,3.53,66,2,7,5,6,2,11,0.44,10,0,0,0,0,1,Matches
1517,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,62,1.86,53,3,2,1,1,2,6,0.18,6,0,0,0,0,0,Matches
1518,Scott Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,23,1.85,19,1,1,1,0,1,1,0.08,1,0,0,0,0,0,Matches
1519,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,48,1.45,36,6,2,0,3,1,1,0.03,1,0,0,0,0,0,Matches
1520,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,2,0.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,30.0,5,0.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1522,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,19,0.57,15,1,0,2,0,1,1,0.03,0,0,0,1,0,0,Matches
1523,Georges Mandjeck,cm CMR,"MF,DF",Metz,fr Ligue 1,28,1988,10.8,12,1.12,7,0,0,1,1,3,1,0.09,1,0,0,0,0,0,Matches
1524,Rolando Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36.0,56,1.56,44,6,1,1,3,1,8,0.22,8,0,0,0,0,0,Matches
1525,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,54,2.09,43,1,0,6,4,0,7,0.27,6,0,0,1,0,0,Matches
1526,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,25,1992,24.3,105,4.32,79,0,13,6,6,1,14,0.58,10,0,3,1,0,0,Matches
1527,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,1,0.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1528,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,2,0.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1529,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,9,1.04,5,0,2,0,0,2,0,0.00,0,0,0,0,0,0,Matches
1530,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,13,0.68,9,1,0,2,1,0,2,0.10,1,0,0,0,1,0,Matches
1531,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,120,3.57,75,32,2,6,3,2,12,0.36,8,3,1,0,0,0,Matches
1532,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26.0,16,0.62,14,2,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
1533,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,27,1.38,18,5,1,1,2,0,2,0.10,2,0,0,0,0,0,Matches
1534,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,4,0.35,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1535,José Manuel Jurado,es ESP,"MF,FW",Espanyol,es La Liga,31,1986,16.7,38,2.28,30,0,4,1,3,0,5,0.30,3,0,1,0,1,0,Matches
1536,Harrison Manzala,cd COD,"FW,MF",Amiens,fr Ligue 1,23,1994,20.7,42,2.02,25,2,8,3,3,1,7,0.34,5,0,1,1,0,0,Matches
1537,Myziane Maolida,km COM,"FW,MF",Lyon,fr Ligue 1,18,1999,3.7,20,5.44,15,0,3,2,0,0,2,0.54,1,0,0,1,0,0,Matches
1538,Faitout Maouassa,fr FRA,"MF,FW",Rennes,fr Ligue 1,19,1998,9.9,23,2.33,19,0,1,1,2,0,2,0.20,2,0,0,0,0,0,Matches
1539,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,32,2.23,26,2,1,0,2,1,5,0.35,5,0,0,0,0,0,Matches
1540,Vincent Marcel,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1541,Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,126,5.02,101,11,7,2,4,1,11,0.44,10,0,0,1,0,0,Matches
1542,Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,24,0.70,19,2,0,2,0,1,3,0.09,3,0,0,0,0,0,Matches
1543,Solly March,eng ENG,"MF,FW",Brighton,eng Premier League,23,1994,20.6,48,2.34,36,6,4,0,2,0,4,0.19,3,0,0,0,1,0,Matches
1544,Gabriele Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1545,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,34,3.74,27,2,1,3,1,0,5,0.55,5,0,0,0,0,0,Matches
1546,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,15,0.51,13,0,0,1,1,0,1,0.03,1,0,0,0,0,0,Matches
1547,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,28,1989,18.4,41,2.23,34,2,2,2,1,0,5,0.27,4,0,0,0,1,0,Matches
1548,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,9,0.48,6,1,1,1,0,0,2,0.11,1,0,0,1,0,0,Matches
1549,Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,67,2.41,43,1,9,10,2,2,11,0.39,6,0,3,1,1,0,Matches
1550,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,7,0.29,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1551,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,35,1.67,30,0,1,3,1,0,3,0.14,2,0,0,1,0,0,Matches
1552,Adrián Marín,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,5,1.93,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0,Matches
1553,João Mário,pt POR,MF,West Ham,eng Premier League,24,1993,11.4,34,2.99,18,10,3,0,3,0,2,0.18,1,0,0,0,1,0,Matches
1554,João Mário,pt POR,"MF,FW",Inter,it Serie A,24,1993,6.2,34,5.53,23,5,3,1,2,0,7,1.14,4,1,0,1,1,0,Matches
1555,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,5,0.29,4,0,0,0,0,1,2,0.12,2,0,0,0,0,0,Matches
1556,Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,10,0.47,9,0,0,0,0,1,1,0.05,1,0,0,0,0,0,Matches
1557,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,7,0.69,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1558,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,13,0.52,13,0,0,0,0,0,2,0.08,2,0,0,0,0,0,Matches
1559,Bruno Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,50,1.72,37,7,4,1,0,1,6,0.21,5,0,1,0,0,0,Matches
1560,Roger Martí,es ESP,FW,Levante,es La Liga,26,1991,10.7,22,2.06,16,0,3,1,2,0,3,0.28,3,0,0,0,0,0,Matches
1561,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,21,1995,17.6,76,4.32,58,1,9,4,4,0,13,0.74,11,0,1,0,1,0,Matches
1562,Aarón Martín,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,59,1.89,45,11,1,0,1,1,3,0.10,2,1,0,0,0,0,Matches
1563,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,27,1990,33.6,85,2.53,66,13,1,2,3,0,6,0.18,4,0,0,1,1,0,Matches
1564,Cuco Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,28,1.38,22,2,1,0,2,1,4,0.20,2,0,1,0,0,1,Matches
1565,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1566,Emiliano Martínez,ar ARG,GK,Getafe,es La Liga,24,1992,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,9,0.56,6,1,0,1,1,0,1,0.06,0,0,0,1,0,0,Matches
1568,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,18,1.54,13,2,0,1,2,0,1,0.09,1,0,0,0,0,0,Matches
1569,Javi Martínez,es ESP,"MF,DF",Bayern Munich,de Bundesliga,28,1988,17.9,29,1.62,27,0,0,0,1,1,4,0.22,4,0,0,0,0,0,Matches
1570,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,21,0.89,15,2,0,1,1,2,3,0.13,3,0,0,0,0,0,Matches
1571,Roger Martínez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,8,3.13,4,0,1,0,3,0,1,0.39,0,0,1,0,0,0,Matches
1572,Christopher Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,2,2.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1573,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,5,0.36,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
1574,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,29,2.30,23,3,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1575,Adam Marušić,me MNE,DF,Lazio,it Serie A,24,1992,28.0,76,2.71,60,3,6,4,2,1,10,0.36,6,0,1,2,1,0,Matches
1576,Omar Mascarell,gq EQG,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,20,2.33,20,0,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
1577,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,5,0.83,5,0,0,0,0,0,2,0.33,2,0,0,0,0,0,Matches
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,35,1.16,28,2,1,3,0,1,3,0.10,1,1,0,1,0,0,Matches
1579,Adam Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,61,1.94,52,1,1,5,1,1,5,0.16,2,0,0,3,0,0,Matches
1580,Eden Massouema,cg CGO,"MF,FW",Dijon,fr Ligue 1,20,1997,2.1,3,1.43,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1581,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,23,1993,20.8,39,1.88,31,2,4,0,2,0,6,0.29,6,0,0,0,0,0,Matches
1582,Juan Mata,es ESP,FW,Manchester Utd,eng Premier League,29,1988,21.4,98,4.59,77,11,4,1,5,0,9,0.42,8,0,1,0,0,0,Matches
1583,Christian Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24.0,4,0.17,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1584,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,68,1.96,61,1,4,1,1,0,5,0.14,5,0,0,0,0,0,Matches
1585,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,24,1.08,21,0,0,2,1,0,2,0.09,2,0,0,0,0,0,Matches
1586,Ryder Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,5,2.66,4,0,0,0,1,0,1,0.53,1,0,0,0,0,0,Matches
1587,Ryder Matos,br BRA,"FW,MF",Hellas Verona,it Serie A,24,1993,10.9,18,1.66,11,1,2,1,3,0,3,0.28,2,0,1,0,0,0,Matches
1588,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,24,2.37,14,0,3,2,5,0,1,0.10,0,0,0,0,1,0,Matches
1589,Ville Matti Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,13,1.96,9,0,3,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1590,Federico Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,39,1.62,23,2,4,2,4,4,3,0.12,1,0,0,2,0,0,Matches
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,46,1.76,39,0,2,2,2,1,2,0.08,1,0,0,1,0,0,Matches
1592,Blaise Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1593,José Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,1,6.92,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1594,Maurício,br BRA,DF,Lazio,it Serie A,28,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1595,Mërgim Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,7,0.44,3,1,0,0,1,2,1,0.06,0,0,0,0,0,1,Matches
1596,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,19,1997,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1597,Alfie Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38.0,13,0.34,11,0,2,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1598,Philipp Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,117,3.56,65,51,0,0,0,1,15,0.46,12,3,0,0,0,0,Matches
1599,Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,27,1990,10.6,46,4.32,23,14,4,2,3,0,4,0.38,1,3,0,0,0,0,Matches
1600,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Stoke City,eng Premier League,28,1989,25.7,59,2.37,40,0,6,7,5,1,10,0.40,7,0,1,2,0,0,Matches
1601,Florian Mayer,de GER,DF,Gladbach,de Bundesliga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1602,Borja Mayoral,es ESP,"FW,MF",Real Madrid,es La Liga,20,1997,3.8,6,1.57,5,0,0,1,0,0,2,0.52,2,0,0,0,0,0,Matches
1603,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1604,Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,23,2.03,18,1,1,1,1,1,3,0.27,3,0,0,0,0,0,Matches
1605,Kylian Mbappé,fr FRA,"FW,MF",Monaco,fr Ligue 1,18,1998,0.8,3,3.65,2,0,0,0,1,0,1,1.22,1,0,0,0,0,0,Matches
1606,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,107,4.60,68,0,22,3,14,0,15,0.64,9,0,4,1,1,0,Matches
1607,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,17,0.87,13,3,0,0,1,0,2,0.10,2,0,0,0,0,0,Matches
1608,Chancel Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,12,1.61,7,3,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1609,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,37,2.09,21,5,5,0,5,1,0,0.00,0,0,0,0,0,0,Matches
1610,Isaac Mbenza,be BEL,"FW,MF",Montpellier,fr Ligue 1,21,1996,23.3,69,2.96,38,16,4,7,2,2,3,0.13,1,0,1,1,0,0,Matches
1611,Bryan Mbeumo,cm CMR,"FW,MF",Troyes,fr Ligue 1,17,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1612,Jordi Mboula,es ESP,MF,Monaco,fr Ligue 1,18,1999,0.3,1,2.90,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1613,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,29,1987,27.0,53,1.96,47,0,1,4,1,0,2,0.07,1,0,0,1,0,0,Matches
1614,Gareth McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,1,0.20,1,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
1615,Oliver McBurnie,sct SCO,"FW,MF",Swansea City,eng Premier League,21,1996,3.1,3,0.98,3,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
1616,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18.0,2,0.11,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1617,James McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,2,0.88,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1618,James McClean,ie IRL,"MF,FW",West Brom,eng Premier League,28,1989,15.6,29,1.86,21,1,4,1,1,1,1,0.06,0,0,1,0,0,0,Matches
1619,Weston McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14.0,21,1.58,19,1,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
1620,Sam McQueen,eng ENG,"DF,MF",Southampton,eng Premier League,22,1995,1.6,3,1.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1621,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,20,1996,7.0,7,0.99,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1622,Iuri Medeiros,pt POR,"FW,MF",Genoa,it Serie A,23,1994,7.1,28,3.93,17,7,1,1,2,0,2,0.28,2,0,0,0,0,0,Matches
1623,Slobodan Medojević,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,1,3.10,1,0,0,0,0,0,1,3.10,1,0,0,0,0,0,Matches
1624,Álvaro Medrán,es ESP,MF,Alavés,es La Liga,23,1994,10.5,20,1.90,15,0,3,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1625,Álvaro Medrán,es ESP,MF,Valencia,es La Liga,23,1994,0.8,3,3.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1626,Ben Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29.0,26,0.90,22,0,0,3,1,0,1,0.03,1,0,0,0,0,0,Matches
1627,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,13,1.49,8,0,2,1,2,0,1,0.11,0,0,0,1,0,0,Matches
1628,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,26,1991,3.2,5,1.56,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1629,Admir Mehmedi,ch SUI,"DF,MF",Leverkusen,de Bundesliga,26,1991,7.8,34,4.37,26,3,0,1,4,0,4,0.51,3,0,0,0,1,0,Matches
1630,Alexander Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0.0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1631,Soualiho Meïté,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,39,2.63,29,0,5,1,2,2,5,0.34,5,0,0,0,0,0,Matches
1632,Soualiho Meïté,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,1,0.94,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1633,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,19,1997,7.6,25,3.28,17,0,2,1,5,0,1,0.13,1,0,0,0,0,0,Matches
1634,Memphis,nl NED,FW,Lyon,fr Ligue 1,23,1994,28.4,143,5.04,74,31,15,12,8,3,18,0.63,9,3,1,2,1,2,Matches
1635,Ledian Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14.0,40,2.86,34,3,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
1636,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,18,0.57,9,1,2,2,3,1,2,0.06,1,0,0,1,0,0,Matches
1637,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,90,3.53,69,5,6,3,6,1,10,0.39,6,1,2,1,0,0,Matches
1638,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,20,1997,10.5,27,2.57,20,2,0,3,1,1,4,0.38,2,0,0,2,0,0,Matches
1639,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,25,1992,11.5,32,2.79,19,6,5,2,0,0,2,0.17,1,0,1,0,0,0,Matches
1640,Alexandre Mendy,gw GNB,FW,Bordeaux,fr Ligue 1,23,1994,8.8,15,1.70,11,0,2,2,0,0,2,0.23,0,0,1,1,0,0,Matches
1641,Benjamin Mendy,fr FRA,"DF,FW",Manchester City,eng Premier League,23,1994,4.0,14,3.47,13,0,0,1,0,0,3,0.74,3,0,0,0,0,0,Matches
1642,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,68,2.88,50,0,8,5,5,0,15,0.64,10,0,1,3,1,0,Matches
1643,Nampalys Mendy,sn SEN,MF,Nice,fr Ligue 1,25,1992,10.7,12,1.12,12,0,0,0,0,0,2,0.19,2,0,0,0,0,0,Matches
1644,Hamza Mendyl,ma MAR,"DF,MF",Lille,fr Ligue 1,19,1997,9.5,10,1.06,7,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1645,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,21,0.89,17,1,0,1,1,1,2,0.08,1,0,0,0,1,0,Matches
1646,Jorge Meré,es ESP,DF,Köln,de Bundesliga,20,1997,21.0,11,0.52,9,1,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
1647,Alex Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1648,Mikel Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,15.0,47,3.14,41,1,0,2,1,2,4,0.27,3,0,0,1,0,0,Matches
1649,Sabin Merino,es ESP,"FW,MF",Athletic Club,es La Liga,25,1992,4.2,6,1.44,2,0,0,2,2,0,1,0.24,0,0,0,0,1,0,Matches
1650,Dries Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,139,4.17,97,0,16,12,11,3,17,0.51,11,0,1,2,2,1,Matches
1651,Per Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1652,Roque Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,14,1.67,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1653,Roque Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,12,3.15,9,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1654,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,30,1987,33.3,265,7.95,151,8,49,23,31,3,43,1.29,23,2,10,5,3,0,Matches
1655,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,17.5,41,2.34,34,1,3,1,0,2,5,0.29,5,0,0,0,0,0,Matches
1656,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,3,0.22,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1657,Max Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,35,1.82,33,0,0,0,2,0,4,0.21,4,0,0,0,0,0,Matches
1658,Senna Miangue,be BEL,"DF,FW",Cagliari,it Serie A,20,1997,8.9,20,2.24,15,4,1,0,0,0,1,0.11,1,0,0,0,0,0,Matches
1659,Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,23.7,36,1.52,32,3,0,0,1,0,1,0.04,1,0,0,0,0,0,Matches
1660,Mathieu Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,6.6,1,0.15,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1661,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,3.1,2,0.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1662,Francesco Migliore,it ITA,DF,Genoa,it Serie A,29,1988,3.7,4,1.09,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
